start,end,file,Conocephalus fasciatus_Slender Meadow Katydid,Lithobates catesbeianus_American Bullfrog,Lithobates clamitans_Green Frog,Zonotrichia leucophrys_White-crowned Sparrow,Bubo virginianus_Great Horned Owl,Poecile atricapillus_Black-capped Chickadee,Sitta carolinensis_White-breasted Nuthatch,Dryobates pubescens_Downy Woodpecker,Anas platyrhynchos_Mallard,Mergus merganser_Common Merganser,Dryocopus pileatus_Pileated Woodpecker,Branta bernicla_Brant,Lithobates sylvaticus_Wood Frog,Scudderia texensis_Texas Bush Katydid
24.0,27.0,20251114_172100.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172100.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172100.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172100.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172100.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172100.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172100.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172100.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172100.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172100.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172100.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172200.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172200.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172200.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172200.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172200.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172200.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172200.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172200.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172200.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172200.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172200.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172200.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172200.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172200.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172200.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172200.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172200.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172200.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172200.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172300.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172300.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172300.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172300.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172300.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172300.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172300.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172300.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172300.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172300.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172300.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172300.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172300.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172300.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172300.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172300.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172300.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172300.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172300.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172400.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172400.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172400.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172400.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172400.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172400.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172400.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172400.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172400.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172400.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172400.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172400.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172400.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172400.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172400.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172400.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172400.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172400.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172400.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172500.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172500.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172500.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172500.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172500.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172500.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172500.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172500.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172500.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172500.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172500.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172500.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172500.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172500.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172500.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172500.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172500.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172500.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172500.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172600.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172600.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172600.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172600.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172600.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172600.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172600.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172600.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172600.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172600.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172600.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172600.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172600.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172600.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172600.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172600.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172600.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172600.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172600.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172700.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172700.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172700.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172700.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172700.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172700.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172700.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172700.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172700.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172700.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172700.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172700.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172700.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172700.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172700.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172700.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172700.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172700.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172700.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172800.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172800.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172800.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172800.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172800.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172800.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172800.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172800.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172800.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172800.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172800.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172800.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172800.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172800.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172800.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172800.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172800.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172800.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172800.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_172900.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_172900.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_172900.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_172900.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_172900.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_172900.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_172900.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_172900.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_172900.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_172900.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_172900.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_172900.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_172900.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_172900.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_172900.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_172900.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_172900.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_172900.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_172900.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173000.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173000.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173000.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173000.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173000.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173000.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173000.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173000.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173000.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173000.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173000.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173000.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173000.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173000.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173000.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173000.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173000.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173000.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173000.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173100.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173100.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173100.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173100.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173100.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173100.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173100.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173100.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173100.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173100.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173100.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173100.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173100.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173100.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173100.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173100.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173100.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173100.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173100.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173200.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173200.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173200.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173200.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173200.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173200.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173200.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173200.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173200.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173200.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173200.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173200.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173200.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173200.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173200.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173200.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173200.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173200.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173200.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173300.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173300.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173300.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173300.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173300.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173300.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173300.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173300.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173300.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173300.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173300.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173300.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173300.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173300.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173300.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173300.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173300.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173300.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173300.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173400.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173400.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173400.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173400.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173400.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173400.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173400.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173400.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173400.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173400.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173400.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173400.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173400.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173400.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173400.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173400.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173400.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173400.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173400.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173500.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173500.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173500.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173500.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173500.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173500.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173500.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173500.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173500.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173500.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173500.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173500.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173500.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173500.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173500.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173500.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173500.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173500.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173500.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173600.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173600.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173600.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173600.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173600.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173600.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173600.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173600.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173600.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173600.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173600.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173600.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173600.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173600.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173600.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173600.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173600.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173600.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173600.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173700.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173700.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173700.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173700.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173700.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173700.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173700.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173700.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173700.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173700.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173700.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173700.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173700.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173700.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173700.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173700.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173700.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173700.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173700.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173800.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173800.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173800.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173800.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173800.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173800.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173800.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173800.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173800.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173800.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173800.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173800.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173800.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173800.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173800.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173800.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173800.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173800.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173800.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_173900.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_173900.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_173900.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_173900.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_173900.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_173900.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_173900.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_173900.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_173900.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_173900.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_173900.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_173900.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_173900.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_173900.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_173900.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_173900.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_173900.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_173900.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_173900.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_174000.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_174000.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_174000.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_174000.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_174000.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_174000.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_174000.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_174000.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_174000.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_174000.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_174000.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_174000.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_174000.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_174000.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_174000.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_174000.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_174000.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_174000.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_174000.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_174100.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_174100.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_174100.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_174100.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_174100.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_174100.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_174100.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_174100.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_174100.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_174100.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_174100.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_174100.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_174100.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_174100.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_174100.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_174100.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_174100.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_174100.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_174100.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_174200.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_174200.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_174200.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_174200.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_174200.WAV,,,,,,,,,,,,,,
15.0,18.0,20251114_174200.WAV,,,,,,,,,,,,,,
18.0,21.0,20251114_174200.WAV,,,,,,,,,,,,,,
21.0,24.0,20251114_174200.WAV,,,,,,,,,,,,,,
24.0,27.0,20251114_174200.WAV,,,,,,,,,,,,,,
27.0,30.0,20251114_174200.WAV,,,,,,,,,,,,,,
30.0,33.0,20251114_174200.WAV,,,,,,,,,,,,,,
33.0,36.0,20251114_174200.WAV,,,,,,,,,,,,,,
36.0,39.0,20251114_174200.WAV,,,,,,,,,,,,,,
39.0,42.0,20251114_174200.WAV,,,,,,,,,,,,,,
42.0,45.0,20251114_174200.WAV,,,,,,,,,,,,,,
45.0,48.0,20251114_174200.WAV,,,,,,,,,,,,,,
48.0,51.0,20251114_174200.WAV,,,,,,,,,,,,,,
51.0,54.0,20251114_174200.WAV,,,,,,,,,,,,,,
54.0,55.0,20251114_174200.WAV,,,,,,,,,,,,,,
0.0,3.0,20251114_174300.WAV,,,,,,,,,,,,,,
3.0,6.0,20251114_174300.WAV,,,,,,,,,,,,,,
6.0,9.0,20251114_174300.WAV,,,,,,,,,,,,,,
9.0,12.0,20251114_174300.WAV,,,,,,,,,,,,,,
12.0,15.0,20251114_174300.WAV,,,,,,,,,,,,,,
